  ,Fecha,Mes,Tipo,Divisa,Cantidad,Tipo Cambio (Bs),Total Bs,Medio Pago,Responsable,Notas,Compras Acumuladas (Unid),Tipo Cambio Prom Acumulado (Compra),Ventas Acumuladas (Unid),Tipo Cambio Prom Acumulado (Venta),Ganancia realizada,Ganancia Potencial,,
181,1/15/2026,1,Compra,USD,"200,00","9,60","1.920,00",Efectivo,Tiffani,Sin observaciones,33000,"9,7134","31050,00","10,03",,"85,40",,
182,1/15/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Tiffani,Sin observaciones,33100,"9,7131","31050,00","10,03",,"42,70",,
183,1/15/2026,1,Venta,USD 1 y 2,"10,00","9,00","90,00",Efectivo,Tiffani,Sin observaciones,1,6,"63,00","9,40","0,0",,,
184,1/15/2026,1,Compra,USD sueltos,"40,00","8,50","340,00",Efectivo,Sergio,Sin observaciones,170,"8,5","215,00","9,68",,"47,09",,
185,1/15/2026,1,Venta,USD sueltos,"70,00","10,00","700,00",QR,Tiffani,Sin observaciones,170,"8,5","285,00","9,76","105,0",,,
186,1/15/2026,1,Compra,USD sueltos,"20,00","8,60","172,00",Efectivo,Tiffani,Sin observaciones,190,"8,5105","285,00","9,76",,"23,13",,
187,1/16/2026,1,Compra,BRL,"150,00","1,40","210,00",Efectivo,Sergio,Sin observaciones,180,"1,4167","0,00","0,00",,"-210,00",,
188,1/16/2026,1,Compra,CLP,"50,00","9,50","475,00",Efectivo,Sergio,Sin observaciones,354,"9,5712","810,00","10,91",,"70,28",,
189,1/16/2026,1,Compra,CLP,"60,00","9,40","564,00",Efectivo,Sergio,Sin observaciones,414,"9,5464","810,00","10,91",,"90,34",,
190,1/16/2026,1,Compra,EUR,"100,00","10,50","1.050,00",Efectivo,Sergio,Sin observaciones,1040,"10,5135","2700,00","11,13",,"62,96",,
191,1/16/2026,1,Compra,EUR,"50,00","10,30","515,00",Efectivo,Tiffani,Sin observaciones,1090,"10,5037","2700,00","11,13",,"41,48",,
192,1/16/2026,1,Compra,PEN,"100,00","2,50","250,00",Efectivo,Sergio,Sin observaciones,730,"2,5","1700,00","2,88",,"38,24",,
193,1/16/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Sergio,Sin observaciones,33200,"9,7127","31050,00","10,03",,"42,70",,
194,1/16/2026,1,Compra,USD,"200,00","9,60","1.920,00",Efectivo,Sergio,Sin observaciones,33400,"9,7121","31050,00","10,03",,"85,40",,
195,1/16/2026,1,Compra,USD,"200,00","9,60","1.920,00",Efectivo,Sergio,Sin observaciones,33600,"9,7114","31050,00","10,03",,"85,40",,
196,1/16/2026,1,Venta,USD,"300,00","9,90","2.970,00",Efectivo,Sergio,Sin observaciones,33600,"9,7114","31350,00","10,03","60,0",,,
197,1/16/2026,1,Venta,USD,"2.500,00","9,95","24.875,00",QR,Sergio,Sin observaciones,33600,"9,7114","33850,00","10,02","645,0",,,
198,1/16/2026,1,Compra,USD,"300,00","9,60","2.880,00",Efectivo,Tiffani,Sin observaciones,33900,"9,7104","33850,00","10,02",,"126,06",,
199,1/16/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Tiffani,Sin observaciones,34000,"9,7101","33850,00","10,02",,"42,02",,
200,1/16/2026,1,Venta,USD,"250,00","9,95","2.487,50",Efectivo,Tiffani,Sin observaciones,34000,"9,7101","34100,00","10,02","62,5",,,
201,1/17/2026,1,Compra,EUR,"200,00","10,50","2.100,00",Efectivo,Sergio,Sin observaciones,1290,"10,5031","2700,00","11,13",,"125,92",,
202,1/17/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Sergio,Sin observaciones,34100,"9,7098","34100,00","10,02",,"41,97",,
203,1/17/2026,1,Compra,USD,"50,00","9,50","475,00",Efectivo,Sergio,Sin observaciones,34150,"9,7095","34100,00","10,02",,"25,99",,
204,1/17/2026,1,Compra,USD,"100,00","9,50","950,00",Efectivo,Sergio,Sin observaciones,34250,"9,7088","34100,00","10,02",,"51,97",,
205,1/17/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Sergio,Sin observaciones,34350,"9,7085","34100,00","10,02",,"41,97",,
206,1/17/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Sergio,Sin observaciones,34450,"9,7082","34100,00","10,02",,"41,97",,
207,1/17/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Sergio,Sin observaciones,34550,"9,7079","34100,00","10,02",,"41,97",,
208,1/17/2026,1,Compra,USD,"100,00","9,50","950,00",Efectivo,Tiffani,Sin observaciones,34650,"9,7073","34100,00","10,02",,"51,97",,
209,1/17/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Tiffani,Sin observaciones,34750,"9,707","34100,00","10,02",,"41,97",,
210,1/17/2026,1,Compra,USD,"50,00","9,60","480,00",Efectivo,Tiffani,Sin observaciones,34800,"9,7068","34100,00","10,02",,"20,99",,
211,1/17/2026,1,Compra,USD 1 y 2,"3,00","9,00","27,00",Efectivo,Tiffani,Sin observaciones,4,"8,25","63,00","9,40",,"1,19",,
212,1/19/2026,1,Compra,BRL,"50,00","1,50","75,00",Efectivo,Tiffani,Sin observaciones,230,"1,4348","0,00","0,00",,"-75,00",,
213,1/19/2026,1,Compra,CLP,"80,00","9,70","776,00",Efectivo,Sergio,Sin observaciones,494,"9,5713","810,00","10,91",,"96,45",,
214,1/19/2026,1,Compra,CLP,"100,00","9,70","970,00",Efectivo,Sergio,Sin observaciones,594,"9,5929","810,00","10,91",,"120,56",,
215,1/19/2026,1,Compra,CLP,"100,00","9,70","970,00",Efectivo,Sergio,Sin observaciones,694,"9,6084","810,00","10,91",,"120,56",,
216,1/19/2026,1,Compra,CLP,"39,00","9,70","378,30",Efectivo,Sergio,Sin observaciones,733,"9,6132","810,00","10,91",,"47,02",,
217,1/19/2026,1,Venta,EUR,"990,00","11,30","11.187,00",Efectivo,Sergio,Sin observaciones,1290,"10,5031","3690,00","11,18","730,0",,,
218,1/19/2026,1,Compra,PEN,"20,00","2,50","50,00",Efectivo,Tiffani,Sin observaciones,750,"2,5","1700,00","2,88",,"7,65",,
219,1/19/2026,1,Compra,PEN,"100,00","2,50","250,00",Efectivo,Tiffani,Sin observaciones,850,"2,5","1700,00","2,88",,"38,24",,
220,1/19/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Sergio,Sin observaciones,34900,"9,7065","34100,00","10,02",,"41,97",,
221,1/19/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Sergio,Sin observaciones,35000,"9,7062","34100,00","10,02",,"41,97",,
222,1/19/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Sergio,Sin observaciones,35100,"9,7059","34100,00","10,02",,"41,97",,
223,1/19/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Sergio,Sin observaciones,35200,"9,7056","34100,00","10,02",,"41,97",,
224,1/19/2026,1,Compra,USD,"200,00","9,60","1.920,00",Efectivo,Sergio,Sin observaciones,35400,"9,705","34100,00","10,02",,"83,94",,
225,1/19/2026,1,Venta,USD,"1.000,00","9,90","9.900,00",Efectivo,Sergio,Sin observaciones,35400,"9,705","35100,00","10,02","280,0",,,
226,1/19/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Sergio,Sin observaciones,35500,"9,7047","35100,00","10,02",,"41,63",,
227,1/19/2026,1,Venta,USD,"200,00","9,90","1.980,00",Efectivo,Sergio,Sin observaciones,35500,"9,7047","35300,00","10,02","60,0",,,
228,1/19/2026,1,Compra,USD,"200,00","9,60","1.920,00",Efectivo,Sergio,Sin observaciones,35700,"9,7041","35300,00","10,02",,"83,12",,
229,1/19/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Sergio,Sin observaciones,35800,"9,7039","35300,00","10,02",,"41,56",,
230,1/19/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Sergio,Sin observaciones,35900,"9,7036","35300,00","10,02",,"41,56",,
231,1/19/2026,1,Venta,USD,"200,00","9,90","1.980,00",Efectivo,Sergio,Sin observaciones,35900,"9,7036","35500,00","10,01","60,0",,,
232,1/19/2026,1,Venta,USD,"50,00","9,90","495,00",Efectivo,Tiffani,Sin observaciones,35900,"9,7036","35550,00","10,01","15,0",,,
233,1/19/2026,1,Compra,USD,"800,00","9,60","7.680,00",Efectivo,Tiffani,Sin observaciones,36700,"9,7013","35550,00","10,01",,"331,84",,
234,1/19/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Tiffani,Sin observaciones,36800,"9,701","35550,00","10,01",,"41,48",,
235,1/19/2026,1,Compra,USD,"200,00","9,60","1.920,00",Efectivo,Tiffani,Sin observaciones,37000,"9,7005","35550,00","10,01",,"82,96",,
236,1/19/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Tiffani,Sin observaciones,37100,"9,7002","35550,00","10,01",,"41,48",,
237,1/19/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Tiffani,Sin observaciones,37200,"9,6999","35550,00","10,01",,"41,48",,
238,1/19/2026,1,Compra,USD,"200,00","9,60","1.920,00",Efectivo,Tiffani,Sin observaciones,37400,"9,6994","35550,00","10,01",,"82,96",,
239,1/19/2026,1,Venta,USD,"1.000,00","9,90","9.900,00",Efectivo,Tiffani,Sin observaciones,37400,"9,6994","36550,00","10,01","325,0",,,
240,1/20/2026,1,Venta,CLP,"467,00","10,70","4.996,90",Efectivo,Tiffani,Sin observaciones,733,"9,6132","1277,00","10,83","500,4",,,
241,1/20/2026,1,Compra,EUR,"200,00","10,70","2.140,00",Efectivo,Tiffani,Sin observaciones,1490,"10,5295","3690,00","11,18",,"95,06",,
242,1/20/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Sergio,Sin observaciones,37500,"9,6991","36550,00","10,01",,"41,16",,
243,1/20/2026,1,Compra,USD,"100,00","9,65","965,00",Efectivo,Sergio,Sin observaciones,37600,"9,699","36550,00","10,01",,"36,16",,
244,1/20/2026,1,Compra,USD,"100,00","9,65","965,00",Efectivo,Sergio,Sin observaciones,37700,"9,6989","36550,00","10,01",,"36,16",,
245,1/20/2026,1,Compra,USD,"200,00","9,70","1.940,00",Efectivo,Sergio,Sin observaciones,37900,"9,6989","36550,00","10,01",,"62,32",,
246,1/20/2026,1,Compra,USD,"100,00","9,65","965,00",Efectivo,Tiffani,Sin observaciones,38000,"9,6988","36550,00","10,01",,"36,16",,
247,1/20/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Tiffani,Sin observaciones,38100,"9,6985","36550,00","10,01",,"41,16",,
248,1/20/2026,1,Compra,USD,"900,00","9,60","8.640,00",Efectivo,Tiffani,Sin observaciones,39000,"9,6962","36550,00","10,01",,"370,44",,
249,1/20/2026,1,Venta,USD,"3.000,00","9,90","29.700,00",Efectivo,Tiffani,Sin observaciones,39000,"9,6962","39550,00","10,00","875,0",,,
250,1/20/2026,1,Compra,USD,"200,00","9,60","1.920,00",Efectivo,Tiffani,Sin observaciones,39200,"9,6957","39550,00","10,00",,"80,64",,
251,1/20/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Tiffani,Sin observaciones,39300,"9,6955","39550,00","10,00",,"40,32",,
252,1/20/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Tiffani,Sin observaciones,39400,"9,6953","39550,00","10,00",,"40,32",,
253,1/20/2026,1,Compra,USD 1 y 2,"2,00","9,00","18,00",Efectivo,Tiffani,Sin observaciones,6,"8,5","63,00","9,40",,"0,79",,
254,1/20/2026,1,Compra,USD sueltos,"10,00","8,50","85,00",Efectivo,Tiffani,Sin observaciones,200,"8,51","285,00","9,76",,"12,57",,
255,1/21/2026,1,Compra,BRL,"50,00","1,50","75,00",Efectivo,Tiffani,Sin observaciones,280,"1,4464","0,00","0,00",,"-75,00",,
256,1/21/2026,1,Compra,CLP,"20,00","9,60","192,00",Efectivo,Sergio,Sin observaciones,753,"9,6129","1277,00","10,83",,"24,61",,
257,1/21/2026,1,Compra,EUR,"200,00","10,50","2.100,00",Efectivo,Sergio,Sin observaciones,1690,"10,526","3690,00","11,18",,"135,06",,
258,1/21/2026,1,Venta,PEN,"1.400,00","2,90","4.060,00",Efectivo,Sergio,Sin observaciones,850,"2,5","3100,00","2,89","188,0",,,
259,1/21/2026,1,Compra,USD,"100,00","9,50","950,00",Efectivo,Sergio,Roto,39500,"9,6948","39550,00","10,00",,"50,32",,
260,1/21/2026,1,Compra,USD,"400,00","9,60","3.840,00",Efectivo,Sergio,Sin observaciones,39900,"9,6938","39550,00","10,00",,"161,28",,
261,1/21/2026,1,Compra,USD,"10.000,00","9,70","97.000,00",Efectivo,Sergio,Sin observaciones,49900,"9,6951","39550,00","10,00",,"3032,00",,
262,1/21/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Sergio,Sin observaciones,50000,"9,6949","39550,00","10,00",,"40,32",,
263,1/21/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Sergio,Sin observaciones,50100,"9,6947","39550,00","10,00",,"40,32",,
264,1/21/2026,1,Compra,USD,"500,00","9,60","4.800,00",Efectivo,Sergio,Sin observaciones,50600,"9,6937","39550,00","10,00",,"201,60",,
265,1/21/2026,1,Venta,USD,"400,00","9,90","3.960,00",Efectivo,Sergio,Una Parte en QR,50600,"9,6937","39950,00","10,00","110,0",,,
266,1/21/2026,1,Compra,USD,"1.200,00","9,60","11.520,00",Efectivo,Sergio,Sin observaciones,51800,"9,6916","39950,00","10,00",,"482,52",,
267,1/21/2026,1,Compra,USD,"200,00","9,60","1.920,00",Efectivo,Sergio,Sin observaciones,52000,"9,6912","39950,00","10,00",,"80,42",,
268,1/21/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Sergio,Sin observaciones,52100,"9,691","39950,00","10,00",,"40,21",,
269,1/21/2026,1,Venta,USD,"200,00","9,90","1.980,00",Efectivo,Sergio,Sin observaciones,52100,"9,691","40150,00","10,00","60,0",,,
270,1/21/2026,1,Compra,USD,"400,00","9,60","3.840,00",Efectivo,Sergio,Sin observaciones,52500,"9,6903","40150,00","10,00",,"160,64",,
271,1/21/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Sergio,Sin observaciones,52600,"9,6902","40150,00","10,00",,"40,16",,
272,1/21/2026,1,Venta,USD,"5.000,00","9,90","49.500,00",Efectivo,Tiffani,Sin observaciones,52600,"9,6902","45150,00","9,99","1155,0",,,
273,1/21/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Tiffani,Sin observaciones,52700,"9,69","45150,00","9,99",,"39,04",,
274,1/21/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Tiffani,Sin observaciones,52800,"9,6898","45150,00","9,99",,"39,04",,
275,1/21/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Tiffani,Sin observaciones,52900,"9,6897","45150,00","9,99",,"39,04",,
276,1/21/2026,1,Compra,USD,"700,00","9,60","6.720,00",Efectivo,Tiffani,Sin observaciones,53600,"9,6885","45150,00","9,99",,"273,28",,
277,1/22/2026,1,Venta,BRL,"11.000,00","1,65","18.150,00",Efectivo,Sergio,Sin observaciones,280,"1,4464","11000,00","1,65","57,0",,,
278,1/22/2026,1,Compra,BRL,"10.000,00","1,55","15.500,00",Efectivo,Tiffani,Sin observaciones,10280,"1,5472","11000,00","1,65",,"1000,00",,
279,1/22/2026,1,Compra,CLP,"5,00","9,70","48,50",Efectivo,Sergio,Sin observaciones,758,"9,6135","1277,00","10,83",,"5,65",,
280,1/22/2026,1,Venta,CLP,"37,00","10,70","395,90",Efectivo,Sergio,Sin observaciones,758,"9,6135","1314,00","10,83","31,0",,,
281,1/22/2026,1,Compra,CLP,"20,00","9,60","192,00",Efectivo,Tiffani,Sin observaciones,778,"9,6131","1314,00","10,83",,"24,53",,
282,1/22/2026,1,Compra,EUR,"100,00","10,60","1.060,00",Efectivo,Sergio,Sin observaciones,1790,"10,5302","3690,00","11,18",,"57,53",,
283,1/22/2026,1,Compra,USD,"50,00","9,45","472,50",Efectivo,Sergio,Sin observaciones,53650,"9,6883","45150,00","9,99",,"27,02",,
284,1/22/2026,1,Compra,USD,"100,00","9,50","950,00",Efectivo,Sergio,Sin observaciones,53750,"9,6879","45150,00","9,99",,"49,04",,
285,1/22/2026,1,Compra,USD,"100,00","9,50","950,00",Efectivo,Sergio,Sin observaciones,53850,"9,6876","45150,00","9,99",,"49,04",,
286,1/22/2026,1,Venta,USD,"1.000,00","9,80","9.800,00",Efectivo,Sergio,Sin observaciones,53850,"9,6876","46150,00","9,99","100,0",,,
287,1/22/2026,1,Compra,USD,"50,00","9,50","475,00",Efectivo,Sergio,Sin observaciones,53900,"9,6874","46150,00","9,99",,"24,32",,
288,1/22/2026,1,Compra,USD,"100,00","9,50","950,00",Efectivo,Tiffani,Sin observaciones,54000,"9,687","46150,00","9,99",,"48,63",,
289,1/22/2026,1,Venta,USD,"200,00","9,85","1.970,00",Efectivo,Tiffani,Sin observaciones,54000,"9,687","46350,00","9,99","30,0",,,
290,1/22/2026,1,Compra,USD,"700,00","9,50","6.650,00",QR,Tiffani,Sin observaciones,54700,"9,6847","46350,00","9,99",,"339,99",,
291,1/22/2026,1,Compra,USD,"100,00","9,50","950,00",Efectivo,Tiffani,Sin observaciones,54800,"9,6843","46350,00","9,99",,"48,57",,
292,1/23/2026,1,Compra,USD,"100,00","9,50","950,00",Efectivo,Sergio,Sin observaciones,54900,"9,684","46350,00","9,99",,"48,57",,
293,1/23/2026,1,Venta,USD,"3.000,00","9,80","29.400,00",Efectivo,Sergio,Sin observaciones,54900,"9,684","49350,00","9,97","300,0",,,
294,1/23/2026,1,Compra,USD,"100,00","9,50","950,00",Efectivo,Tiffani,Sin observaciones,55000,"9,6836","49350,00","9,97",,"47,44",,
295,1/23/2026,1,Compra,USD,"100,00","9,50","950,00",Efectivo,Tiffani,Sin observaciones,55100,"9,6833","49350,00","9,97",,"47,44",,
296,1/23/2026,1,Venta,USD,"2.000,00","9,80","19.600,00",Efectivo,Tiffani,Sin observaciones,55100,"9,6833","51350,00","9,97","200,0",,,
297,1/23/2026,1,Compra,USD,"1.000,00","9,50","9.500,00",Efectivo,Tiffani,Sin observaciones,56100,"9,68","51350,00","9,97",,"467,60",,
298,1/23/2026,1,Venta,USD,"1.000,00","9,80","9.800,00",Efectivo,Tiffani,Sin observaciones,56100,"9,68","52350,00","9,96","175,0",,,
299,1/23/2026,1,Compra,USD sueltos,"10,00","8,50","85,00",Efectivo,Sergio,Sin observaciones,210,"8,5095","285,00","9,76",,"12,57",,
300,1/23/2026,1,Compra,USD sueltos,"40,00","8,50","340,00",Efectivo,Tiffani,Sin observaciones,250,"8,508","285,00","9,76",,"50,26",,
301,1/24/2026,1,Compra,CLP,"30,00","10,00","300,00",Efectivo,Sergio,Sin observaciones,808,"9,6275","1314,00","10,83",,"24,80",,
302,1/24/2026,1,Compra,CLP,"20,00","10,00","200,00",Efectivo,Tiffani,Sin observaciones,828,"9,6365","1314,00","10,83",,"16,53",,
303,1/24/2026,1,Compra,EUR,"140,00","10,60","1.484,00",Efectivo,Sergio,Sin observaciones,1930,"10,5352","3690,00","11,18",,"80,54",,
304,1/24/2026,1,Venta,USD,"100,00","9,80","980,00",Efectivo,Sergio,Sin observaciones,56100,"9,68","52450,00","9,96","20,0",,,
305,1/24/2026,1,Compra,USD,"100,00","9,50","950,00",Efectivo,Sergio,Sin observaciones,56200,"9,6797","52450,00","9,96",,"46,41",,
306,1/24/2026,1,Compra,USD,"300,00","9,50","2.850,00",Efectivo,Sergio,Sin observaciones,56500,"9,6788","52450,00","9,96",,"139,23",,
307,1/24/2026,1,Compra,USD,"50,00","9,50","475,00",Efectivo,Sergio,Sin observaciones,56550,"9,6786","52450,00","9,96",,"23,21",,
308,1/24/2026,1,Compra,USD,"100,00","9,50","950,00",Efectivo,Tiffani,Sin observaciones,56650,"9,6783","52450,00","9,96",,"46,41",,
309,1/24/2026,1,Compra,USD,"50,00","9,50","475,00",Efectivo,Tiffani,Sin observaciones,56700,"9,6781","52450,00","9,96",,"23,21",,
310,1/24/2026,1,Compra,USD,"100,00","9,50","950,00",Efectivo,Tiffani,Sin observaciones,56800,"9,6778","52450,00","9,96",,"46,41",,
311,1/26/2026,1,Compra,BRL,"1.000,00","1,50","1.500,00",Efectivo,Sergio,Sin observaciones,11280,"1,543","11000,00","1,65",,"150,00",,
312,1/26/2026,1,Compra,CLP,"5,00","10,00","50,00",Efectivo,Sergio,Sin observaciones,833,"9,6387","1314,00","10,83",,"4,13",,
313,1/26/2026,1,Compra,CLP,"200,00","10,00","2.000,00",Efectivo,Sergio,Sin observaciones,1033,"9,7086","1314,00","10,83",,"165,34",,
314,1/26/2026,1,Compra,EUR,"200,00","10,50","2.100,00",Efectivo,Sergio,Sin observaciones,2130,"10,5319","3690,00","11,18",,"135,06",,
315,1/26/2026,1,Compra,EUR,"50,00","10,50","525,00",Efectivo,Sergio,Sin observaciones,2180,"10,5312","3690,00","11,18",,"33,77",,
316,1/26/2026,1,Compra,EUR,"100,00","10,50","1.050,00",Efectivo,Tiffani,Sin observaciones,2280,"10,5298","3690,00","11,18",,"67,53",,
317,1/26/2026,1,Compra,PEN,"20,00","2,60","52,00",Efectivo,Sergio,Sin observaciones,870,"2,5023","3100,00","2,89",,"5,81",,
318,1/26/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Sergio,Sin observaciones,56900,"9,6777","52450,00","9,96",,"36,41",,
319,1/26/2026,1,Venta,USD,"200,00","9,80","1.960,00",Efectivo,Sergio,Sin observaciones,56900,"9,6777","52650,00","9,96","40,0",,,
320,1/26/2026,1,Compra,USD,"350,00","9,50","3.325,00",Efectivo,Sergio,Sin observaciones,57250,"9,6766","52650,00","9,96",,"162,19",,
321,1/26/2026,1,Venta,USD,"2.000,00","9,80","19.600,00",Efectivo,Sergio,Sin observaciones,57250,"9,6766","54650,00","9,96","400,0",,,
322,1/26/2026,1,Venta,USD,"500,00","9,82","4.910,00",Efectivo,Sergio,Sin observaciones,57250,"9,6766","55150,00","9,96","110,0",,,
323,1/26/2026,1,Compra,USD,"5.000,00","9,61","48.050,00",Efectivo,Sergio,Sin observaciones,62250,"9,6713","55150,00","9,96",,"1731,00",,
324,1/26/2026,1,Compra,USD,"100,00","9,60","960,00",Efectivo,Sergio,Sin observaciones,62350,"9,6711","55150,00","9,96",,"35,62",,
325,1/26/2026,1,Compra,USD,"1.800,00","9,60","17.280,00",Efectivo,Sergio,Sin observaciones,64150,"9,6691","55150,00","9,96",,"641,16",,
326,1/26/2026,1,Compra,USD,"50,00","9,60","480,00",Efectivo,Sergio,Sin observaciones,64200,"9,6691","55150,00","9,96",,"17,81",,
327,1/26/2026,1,Compra,USD,"300,00","9,55","2.865,00",Efectivo,Sergio,Sin observaciones,64500,"9,6685","55150,00","9,96",,"121,86",,
328,1/26/2026,1,Compra,USD,"100,00","9,55","955,00",Efectivo,Sergio,Sin observaciones,64600,"9,6684","55150,00","9,96",,"40,62",,
329,1/26/2026,1,Compra,USD,"200,00","9,50","1.900,00",Efectivo,Sergio,Sin observaciones,64800,"9,6678","55150,00","9,96",,"91,24",,
330,1/26/2026,1,Compra,USD,"100,00","9,50","950,00",Efectivo,Tiffani,Sin observaciones,64900,"9,6676","55150,00","9,96",,"45,62",,
331,1/26/2026,1,Venta,USD 1 y 2,"10,00","9,00","90,00",Efectivo,Tiffani,Sin observaciones,6,"8,5","73,00","9,34","0,0",,,
332,1/27/2026,1,Compra,CLP,"20,00","9,60","192,00",Efectivo,Tiffani,Sin observaciones,1053,"9,7066","1314,00","10,83",,"24,53",,
333,1/27/2026,1,Venta,CLP,"15,00","10,80","162,00",Efectivo,Tiffani,Sin observaciones,1053,"9,7066","1329,00","10,83","18,0",,,
334,1/27/2026,1,Compra,EUR,"20,00","9,60","192,00",Efectivo,Sergio,Sin observaciones,2300,"10,5217","3690,00","11,18",,"31,51",,
335,1/27/2026,1,Compra,EUR,"10,00","9,50","95,00",Efectivo,Tiffani,Sin observaciones,2310,"10,5173","3690,00","11,18",,"16,75",,
336,1/27/2026,1,Compra,USD,"100,00","9,00","900,00",Efectivo,Sergio,Sin observaciones,65000,"9,6665","55150,00","9,96",,"95,62",,
337,1/27/2026,1,Compra,USD,"50,00","9,00","450,00",Efectivo,Sergio,Sin observaciones,65050,"9,666","55150,00","9,96",,"47,81",,
338,1/27/2026,1,Compra,USD,"100,00","9,00","900,00",Efectivo,Sergio,Sin observaciones,65150,"9,665","55150,00","9,96",,"95,62",,
339,1/27/2026,1,Venta,USD,"4.800,00","9,25","44.400,00",Efectivo,Sergio,Sin observaciones,65150,"9,665","59950,00","9,90","-1332,5",,,
340,1/27/2026,1,Compra,USD,"100,00","9,00","900,00",Efectivo,Sergio,Sin observaciones,65250,"9,664","59950,00","9,90",,"89,97",,
341,1/27/2026,1,Compra,USD,"100,00","8,80","880,00",Efectivo,Sergio,Sin observaciones,65350,"9,6627","59950,00","9,90",,"109,97",,
342,1/27/2026,1,Compra,USD,"350,00","8,80","3.080,00",Efectivo,Sergio,Sin observaciones,65700,"9,6581","59950,00","9,90",,"384,90",,
343,1/27/2026,1,Compra,USD,"300,00","8,80","2.640,00",Efectivo,Sergio,Sin observaciones,66000,"9,6542","59950,00","9,90",,"329,91",,
344,1/27/2026,1,Compra,USD,"200,00","9,00","1.800,00",Efectivo,Tiffani,Sin observaciones,66200,"9,6522","59950,00","9,90",,"179,94",,
